Released_Year,Certificate,Runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Title_Encoded,Commercial_Impact,Entertainment_Quality,Cultural_Significance,Critical_Intensity
2001,12,-0.010969445681444688,0.6363636363636376,0.3524804177545693,2,2,1,1,1,1.7865381264342926,-0.2925829939925936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0.6175541153007728,0.4718862512902007,827.4318743527635,-0.2993975874485606
2000,14,-0.7037765413516438,0.6363636363636376,0.06005221932114879,4,1,4,2,1,2.09492402316269,-0.351859912767998,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0.7204170374000505,-0.09209445998270074,826.4245818502479,0.1368173847054994
2000,1,-0.7807551075372214,0.6363636363636376,0.33159268929503916,3,2,1,4,1,2.0352472444618503,-0.8979669731320453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0.16952023258781068,0.47203777859195495,826.9411275432176,-0.2923351489744591
1999,14,-0.010969445681444688,0.6363636363636376,0.6657963446475197,4,3,1,1,1,2.371449240653757,1.6893088444738629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1.411399687617307,1.0644994235400926,826.0900339546045,-0.4053341645600822
1997,12,0.14298768668971068,0.6363636363636376,0.3733681462140992,1,2,5,1,2,2.371449240653757,1.8598726444319729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,315,1.4840617465525954,0.8138089826947895,826.3661230697572,-0.30646002592266197
1997,5,-1.2811157877434765,0.6363636363636376,0.5195822454308094,1,1,1,1,1,-0.7315884494923945,-0.9532381304098598,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,85,-1.0034774724278546,-0.02074059849285595,826.3233630082262,-0.35589709524137214
1995,12,-1.5890300524857872,0.6363636363636376,0.8955613577023498,2,12,3,2,1,2.371449240653757,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,2.219204120254629,2.624993613499327,824.7896513591764,-0.483020987775198
1995,1,2.1444304075147302,0.6363636363636376,0.33159268929503916,3,3,1,1,1,2.371449240653757,0.5743595302184833,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,132,0.9364189894727972,1.8619655664467067,825.1904638647384,-0.2923351489744591
1992,8,-0.8962229568155881,0.6363636363636376,0.5613577023498695,8,1,1,3,1,2.371449240653757,-0.9144048675135027,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,642,0.30218894514141853,0.12166406988332515,821.8654516812921,0.33784090648299225
1987,14,-0.24190514423817772,0.6363636363636376,0.4986945169712793,9,1,1,1,1,1.6734870931462824,-0.0239109764326311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,290,0.3915884296915935,0.3637520061228331,819.4748211782339,-0.34883465676727066
1985,1,0.7588162161743321,0.6363636363636376,0.5613577023498695,1,1,1,1,1,-0.7563765371359594,-0.05087448877657639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,365,-0.6293585536848765,0.734004143900904,821.3443460319875,0.0005000729663524328
1986,12,0.5663698007103879,0.6363636363636376,0.6657963446475197,5,2,1,1,2,1.5850348351379722,0.7699532325066566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,1.6255771782101696,0.9704541179085887,820.1133769183399,-0.1461025088724981
1984,8,1.4516233118445312,0.6363636363636376,0.7493472584856398,2,1,1,1,1,0.4660725564536316,0.0909738762328019,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,49,-0.06107650063388659,0.99033254697803,820.8548487496768,-0.4335839184564879
1983,1,1.8365161427724197,0.6363636363636376,0.2689295039164492,3,10,2,1,1,1.9328647516791455,-0.03943314367806483,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0.4927314225078056,3.9016079891161897,819.9231535448217,0.06619299996448494
1983,12,0.3354341021536549,0.6363636363636376,0.12271540469973896,1,3,3,4,2,2.371449240653757,2.021436099146718,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,721,2.485429925550358,1.1926636250786555,820.3883253319309,0.03752089145413934
1981,8,1.028241197823854,0.6363636363636376,0.7075718015665797,1,1,1,1,1,-0.07485597122977508,-0.7373184527646887,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,193,-0.2658035471708116,0.8336874117642307,819.6459860318561,-0.04893699635235768
1976,1,-0.3188837104237554,0.6363636363636376,0.8746736292428199,10,11,1,2,2,1.8686760283061912,-0.3941197820475198,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0.31496450275308246,3.4117941544053503,814.4725105826822,-0.13861771578445678
1973,12,0.2584555359680772,0.6363636363636376,0.6449086161879896,2,5,3,2,1,-0.036764746017118016,2.021436099146718,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0.5524234366080383,1.4945264437408536,816.0136555748476,-0.06093089256934095
1971,1,0.527880517617599,0.6363636363636376,0.5195822454308094,9,1,1,1,1,1.9998852724949128,-0.8453412952673248,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0.17724860754049054,0.6485613428751953,812.8463128436133,-0.01855626172473232
1968,12,1.028241197823854,0.6363636363636376,0.6657963446475197,9,1,1,1,1,1.3909817741612531,0.19290016390156262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1.0329031860977644,0.8336874117642307,811.3053519127828,-0.4053341645600822
1965,12,0.3739233852464437,0.6363636363636376,0.4569190600522193,6,10,1,1,1,-0.07123931627843873,-0.6654595998567301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,603,-0.31308871864485094,3.3604702492867013,811.1431067224107,-0.33470977981906774
1962,12,2.5293232384426187,0.6363636363636376,1.0000000000000002,4,2,3,1,1,0.06803542341244541,-0.055285602013200444,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0.0841126301661505,1.6967179266271126,810.9968334838222,-0.5183331801457053
1960,12,0.10449840359692184,0.6363636363636376,0.8746736292428199,9,2,2,1,1,-0.3410449308541953,-0.5918069782681035,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,745,-0.6872567904669796,0.5146076518030549,808.189567148744,-0.4759585493010966
1959,12,0.527880517617599,0.6363636363636376,0.95822454308094,14,6,1,1,1,0.19074533126514776,-0.7007514810346136,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,565,0.1535726509715868,2.186822883854072,805.7974503255513,-0.13368625804157494
1958,1,0.21996625287528834,0.6363636363636376,1.0000000000000002,14,8,1,1,1,0.44777630528760176,-0.9068765261750059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,952,-0.20031563544953723,2.688203765544678,805.3713331804637,-0.14781113498977785
1952,3,-0.7422658244444327,0.6363636363636376,0.9791122715404701,2,1,1,1,1,-0.12572578100331525,-0.7919164864583679,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,692,-0.38959655124950027,-0.10633492682031884,806.9675176983466,-0.5112707416716038
1952,1,0.7973054992671209,0.6363636363636376,0.5613577023498695,10,1,1,1,1,-0.7192752578260128,-0.9712153645825196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366,-1.0060205917451566,0.748244610738522,804.63053965436,-0.370021972189575
1948,1,-1.2811157877434765,0.6363636363636376,0.5613577023498695,1,1,1,1,1,-0.41178465081839255,-0.9655340877800347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,460,-0.8758567005927216,-0.02074059849285595,806.0300465999333,-0.370021972189575
1944,7,-0.5883086920732773,0.6363636363636376,0.8955613577023498,9,1,1,1,1,-0.4232301608170601,-0.8553196910629673,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,236,-0.8336590644411452,0.23558780458427006,801.5610588141235,-0.1456801542585582
1941,14,-0.1264372949598112,0.6363636363636376,1.0000000000000002,2,2,3,1,1,0.6015255527989923,-0.9399049395371016,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,171,-0.44396977604177434,0.7141257148314627,802.6650102023259,-0.5183331801457053
1931,7,-0.2034158611453889,0.6363636363636376,0.5613577023498695,2,1,1,1,1,-0.42358906550688735,-0.9717547268222254,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,500,-0.5899536629580107,0.37799247296045113,798.3977896250684,0.33784090648299225
1927,1,1.1821983301950094,0.6363636363636376,0.95822454308094,2,1,1,1,1,-0.3582841879886459,-0.9470547268596945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,520,-0.8457581078697716,0.8906492791147033,796.8826275776617,-0.5042083031975023
1926,7,-2.089390732692042,0.6363636363636376,0.5613577023498695,6,6,1,1,1,-0.5423825738321338,-0.8608436376821144,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,818,-0.8855128914535022,0.9335102748419242,795.433915327637,-0.370021972189575
2019,14,0.7973054992671209,0.5454545454545459,0.5613577023498695,2,3,1,1,1,-0.8556195998845709,-0.9539615219082295,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164,-1.0553130280459224,1.0577882156471723,835.0774891896277,-0.3442764095898464
2018,14,0.6048590838031768,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.8179503834830294,-0.8867004543620024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,948,-0.7447840031981271,0.6562421291216475,835.0030455254414,-0.0850447539022623
2018,14,1.297666179473376,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.8446276507576631,-0.05161696175943413,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,408,-0.4001120085672637,0.9125705321987735,835.0030455254414,-0.0850447539022623
2018,14,0.296944819060866,0.5454545454545459,0.3524804177545693,1,2,1,1,1,0.5010835117459029,0.7683149322347254,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0.2420231735526734,0.5650098385623615,835.3829675723998,-0.27365202484883205
2017,1,-0.2803944273309666,0.5454545454545459,0.7493472584856398,2,1,1,1,1,0.7169232705974116,0.14295443896865215,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0.06528097360089219,0.04375052780231442,834.1947119983591,-0.07049752234011958
2015,14,0.3739233852464437,0.5454545454545459,0.5613577023498695,2,3,1,1,1,-0.86646956473858,-0.96534095423898,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,736,-1.0646682907106215,1.1861039444874895,833.4218892510273,-0.006935576073206606
2017,14,1.7210482934940532,0.5454545454545459,0.5613577023498695,2,2,2,1,1,-0.6921207656341362,-0.55934542412444,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,-0.5530526153567558,1.376867975608348,834.2496892203276,-0.0850447539022623
2019,5,-1.0116908060939545,0.5454545454545459,0.2689295039164492,1,1,1,1,1,-0.5761156706683169,-0.046495453315458644,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0.11370892724692022,-0.5663749215187146,835.2459647178041,-0.24540227095242628
2015,14,1.5670911611228977,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.7117658673927036,-0.957216497224031,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,239,-0.9969372259365532,1.0122538000621002,833.761345571491,-0.006935576073206606
2013,14,0.9127733485454874,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.7498886446660049,-0.9430985990454307,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,624,-0.6339030881008785,0.485204999768476,832.9335456021907,-0.3442764095898464
2013,1,-1.3580943539290542,0.5454545454545459,0.43603133159268936,1,1,1,1,1,-0.83002693469458,-0.9693891682892911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,511,-1.0512531830396818,-0.07002167959687625,832.970197083503,-0.3019017787452378
2013,12,2.4523446722570412,0.5454545454545459,0.5613577023498695,2,1,1,1,1,-0.7481690573608983,-0.939073176389689,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,106,-1.0043312777972997,1.339784537327317,832.9129255264985,-0.3442764095898464
2012,1,2.5293232384426187,0.5454545454545459,0.7702349869451697,2,1,1,3,1,-0.664445664441631,-0.04922379970849199,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,-0.030780749325016954,1.0833046069484364,831.8626025795406,0.1816716948733631
2010,14,0.4509019514320214,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.8223006238443424,-0.9721928780844316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,940,-1.049237783104933,0.599280261771175,831.6918456482404,-0.3442764095898464
2012,14,0.48939123452481026,0.5454545454545459,0.5613577023498695,1,3,2,1,1,-0.8582068688573916,-0.9715360194542303,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,-0.5041918917652264,1.228825345000344,832.5819809469629,0.2522960796143775
2009,8,0.2584555359680772,0.5454545454545459,0.5822454308093994,1,2,1,1,1,-0.22724453612588646,-0.8415827406104726,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,254,-0.7463868910577354,0.8357302357788599,831.2718370833716,-0.3513388480639478
2011,14,0.6818376499887544,0.5454545454545459,0.3942558746736293,1,2,1,1,1,0.7300962559163466,-0.6929337667295197,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,964,-0.019118238403938392,0.9923753709926592,832.1546142746402,-0.028545246109450806
2010,1,0.6048590838031768,0.5454545454545459,0.22715404699738895,10,9,1,2,1,2.371449240653757,1.646678973066166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,687,1.6866960057029643,3.117460594687851,828.4779751322168,0.1392446511517041
2009,12,-1.0116908060939545,0.5454545454545459,0.7493472584856398,4,1,1,1,1,2.371449240653757,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,2.219204120254629,-0.5663749215187146,829.9480985648815,-0.40783835585675937
2013,1,2.221408973700308,0.5454545454545459,0.4778067885117494,10,9,1,2,1,2.371449240653757,1.4193329709211662,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1.2963869894949043,3.7155602018678118,830.2217092836632,0.021314177823199137
2007,12,1.1821983301950094,0.5454545454545459,0.33159268929503916,1,5,1,1,1,-0.6969285108747894,-0.9495635192825571,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,161,-0.9875129557278008,2.100458364469021,830.5173400766959,-0.26658958637473057
2007,1,1.3746447456589534,0.5454545454545459,0.8537859007832898,3,4,1,2,1,1.0511739690388564,-0.14943063342455365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0.07958250123280503,1.8640083904613356,829.6857129303006,-0.4431505482272665
2006,14,-0.16492657805260005,0.5454545454545459,0.95822454308094,1,1,1,1,1,1.4505599526725803,-0.20237661835693838,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,595,0.22294746027919604,0.3714327923692852,829.9201826854845,-0.4784627405977738
2010,12,-0.7422658244444327,0.5454545454545459,0.8328981723237598,2,12,3,1,1,1.9964460978846998,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,2.0634131721564817,2.9174837364981414,831.0164768695843,-0.43608810975316514
2005,1,0.3739233852464437,0.5454545454545459,0.20626631853785904,1,1,1,1,1,2.371449240653757,0.47024408204549306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,949,1.158290466164932,0.5707993280959388,829.7261915887078,0.035016700157462166
2006,14,1.7210482934940532,0.5454545454545459,0.5613577023498695,2,7,1,1,2,-0.5478134722705091,-0.9273901929626855,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,630,-0.9161186648261073,2.6301686525331083,829.6967893891763,-0.006935576073206606
2005,12,-0.010969445681444688,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.8577454199704709,-0.9573471078729816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-1.0576384736564803,0.42839465971975765,829.6223457249898,-0.3442764095898464
2005,14,0.6818376499887544,0.5454545454545459,0.3733681462140992,8,8,3,1,1,2.371449240653757,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2.485429925550358,2.8382892201673116,827.0446277883627,-0.02148280763534932
2004,12,2.5293232384426187,0.5454545454545459,0.5613577023498695,2,5,1,1,1,-0.6619214995900986,-0.9473191806893208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,728,-0.9720135633554818,2.5988747037856545,828.868989419876,-0.3442764095898464
2004,8,1.297666179473376,0.5454545454545459,0.6240208877284597,2,2,1,1,1,0.31738741467562803,-0.8596357346880609,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,211,-0.5278162871555376,1.2202228403945488,829.1694999239913,-0.36546372501215074
2004,12,-0.1264372949598112,0.5454545454545459,0.5822454308093994,11,1,1,1,1,0.32766944243804225,-0.8759609200994262,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,345,0.13581512076728036,0.046116679800618315,825.5512730401343,-0.3513388480639478
2001,14,0.48939123452481026,0.5454545454545459,0.41514360313315923,5,5,4,4,2,2.358853066443473,2.021436099146718,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5476566165973755,1.8441299613918947,826.9705168108368,-0.29483934027113634
2000,12,1.297666179473376,0.5454545454545459,0.5613577023498695,1,4,1,2,2,-0.7642606082894178,-0.05096985014484349,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,-0.07299161116491132,1.5505665927319832,827.2963448863901,0.2522960796143775
1998,1,-0.5883086920732773,0.5454545454545459,0.2898172323759791,4,1,1,1,1,1.1216021124041926,-0.8926049190669624,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0.3519235826650266,-0.07017320689863046,825.5295874985418,0.34410777977769624
1997,1,0.6048590838031768,0.5454545454545459,0.7911227154046998,1,3,2,1,1,1.108788031775085,0.349656429644822,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,441,0.31613422291305343,1.2715467455131981,826.2439514653831,-0.08462239928832249
1996,1,0.21996625287528834,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.7364119707633698,-0.050603191615493,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,262,-0.6209489176844007,0.5138374607454663,825.8972458631388,0.3635864690827208
1995,1,1.8365161427724197,0.5454545454545459,0.4986945169712793,3,10,3,2,1,1.286844198005217,0.4073484872170701,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,346,0.41468315932510363,3.880807841687406,824.8227589782173,0.38477378450502514
1995,1,2.1444304075147302,0.5454545454545459,0.43603133159268936,10,11,1,4,1,0.8497022298031801,-0.10409773126361574,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0.015195590003705517,4.302383884584126,822.4648904756272,0.035439054771401995
1994,12,1.4516233118445312,0.5454545454545459,0.5613577023498695,1,7,1,1,1,-0.7948542750915074,-0.051281700040889264,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,-0.08583426642598235,2.5304853846697815,824.8129449784893,-0.0850447539022623
1992,1,0.296944819060866,0.5454545454545459,0.6866840731070496,8,10,1,3,1,0.4933966409714705,1.0972409115135884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,946,0.3789558402654943,3.3111891681826813,821.8288001999798,-0.38665104043445503
1989,12,0.18147696978249953,0.5454545454545459,0.2689295039164492,13,5,2,1,1,1.7414029036828278,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,2.2236840760151346,1.7302062266909497,818.7554893327357,0.013829384735157824
1988,8,0.7588162161743321,0.5454545454545459,0.5613577023498695,3,1,1,1,1,-0.8851641606702423,-0.9666166790220797,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,233,-1.0729782286408795,0.4282431324180035,821.9071333450104,-0.006935576073206606
1988,12,-1.396583637021843,0.5454545454545459,0.7075718015665797,11,1,1,1,1,0.1591222784845426,-0.9497267212165605,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,923,-0.3384884445698891,-0.4238187258407794,818.8922218044203,-0.3937134789085565
1988,1,0.3739233852464437,0.5454545454545459,0.41514360313315923,3,5,1,1,1,2.1389509797840294,0.7259376893190774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,218,1.4640870188098738,1.8014085608790402,821.6933924911921,0.3349143605723752
1985,12,1.528601878030109,0.5454545454545459,0.9164490861618801,10,3,1,1,1,-0.5455732759647741,-0.8877319593273512,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,629,-0.6320673498250041,1.6133179496160328,818.1853932840957,-0.20510620796198686
1980,1,0.2584555359680772,0.5454545454545459,0.7702349869451697,10,11,1,4,1,0.28012443105488005,-0.49393109376924,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,626,-0.38750257728933807,3.604601009540838,816.4774896671476,-0.4149007943308608
1979,12,1.528601878030109,0.5454545454545459,0.5613577023498695,5,1,1,1,1,-0.5280618823072677,-0.9675433108379108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,714,-0.9250187539525936,0.9980133332244822,817.5031208422319,-0.3442764095898464
1978,12,-0.8962229568155881,0.5454545454545459,0.5613577023498695,7,1,3,1,1,-0.8832986450846565,-0.05176032925317224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,325,-0.6824643310093677,0.1008639224545411,816.4103082166542,-0.3442764095898464
1976,5,2.1059411244219417,0.5454545454545459,0.5613577023498695,1,2,1,1,1,-0.8162110761400203,-0.051449356121721364,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,852,-0.6544610573474332,1.5192726439845292,817.938082414908,-0.3442764095898464
1975,12,2.5293232384426187,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.7870293640517567,-0.05121035189351168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0.2903043500844679,1.0833046069484364,816.9488452701372,-0.0850447539022623
1975,5,-1.2041372215578987,0.5454545454545459,0.8120104438642297,4,1,1,1,1,0.9861609480815734,-0.9471973060596531,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,539,0.37903071838619695,-0.2980206763005202,815.8571733461215,-0.42902567127906366
1963,12,1.9134947089579972,0.5454545454545459,0.7075718015665797,2,2,2,1,1,-0.10295702524097633,-0.7247908783586792,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,799,-0.2721409374667468,1.4480703097964385,811.8563299876903,-0.3937134789085565
1962,12,0.2584555359680772,0.5454545454545459,0.7493472584856398,1,3,1,1,1,0.16949896242888934,0.05640957127418262,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,918,-0.19900952669810096,1.1433825439746352,811.7696691630664,-0.07049752234011958
1961,1,-0.4728408427949108,0.5454545454545459,0.5613577023498695,10,7,1,2,1,-0.5505466695238092,-0.04545632340476561,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,985,-0.2753147862560239,2.1034229068429924,808.355639516211,0.2854772912536651
1961,1,2.1829196906075192,0.5454545454545459,0.164490861618799,3,3,1,1,1,-0.7153509702833959,-0.050267654440571505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,402,-0.6120564131896873,1.855405885855541,810.8478967836127,-0.21009007858191905
1959,12,-0.049458728774233525,0.5454545454545459,0.95822454308094,9,1,2,2,1,-0.027180807596455702,-0.46086898433276746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,701,-0.20762723635448704,0.12919332882802312,807.49473192787,-0.4784627405977738
1957,12,-1.2041372215578987,0.5454545454545459,0.7493472584856398,7,1,1,1,2,-0.6091664541930701,-0.04766567418471267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,698,-0.5668347467920348,-0.013059812246403762,807.6634313170334,-0.40783835585675937
1957,1,-1.0116908060939545,0.5454545454545459,0.7493472584856398,7,2,1,1,1,-0.3387731824878161,-0.031501136026681045,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,213,-0.44761655235224196,0.36579483013746217,807.6634313170334,-0.40783835585675937
1955,1,-0.16492657805260005,0.5454545454545459,0.9373368146214098,1,1,1,1,1,-0.8756669904163513,-0.9711747328862765,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,242,-1.0709745144756866,0.3714327923692852,808.8173920485473,0.2364625765488949
1954,1,-0.6652872582588549,0.5454545454545459,0.4778067885117494,14,2,3,1,1,-0.3648194085495667,-0.9720885164114528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,216,-0.5656806507479957,0.4939590316760252,803.8684477473308,0.3918362229791265
1953,12,0.527880517617599,0.5454545454545459,0.5613577023498695,1,1,1,1,1,-0.7796580138837659,-0.05113797443647577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,732,-0.6391428359836264,0.6277611954464113,808.0995465231838,-0.3442764095898464
1950,1,-1.3196050708362652,0.5454545454545459,0.95822454308094,10,7,1,1,2,-0.38754872423610043,-0.9703698324866822,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,631,-0.8678482309105335,1.7901326364153938,803.6866766609044,-0.14112190708113398
1950,7,0.6048590838031768,0.5454545454545459,0.95822454308094,2,2,1,2,1,-0.5138871190628806,-0.9721373112732552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-0.9210870986506727,0.9638944373174229,806.4023272246144,-0.4784627405977738
